"","ID","name","facilityType","zip","date","inspectionType","nCritical","nNonCritical","nCritical_prev","nNonCritical_prev","daysTilExp","daysSincePrev","isTest","X","Y","avg_neighbor_num_critical","avg_neighbor_num_non_critical","top_match","second_match"
"3431","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"02/27/2006","Inspection",0,1,0,1,4690,89,FALSE,-76.125443,43.063711,0.315,1.945,"798CSSL","291CSF"
"3432","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"01/03/2007","Inspection",0,2,0,1,4380,399,FALSE,-76.125443,43.063711,0.2,4.8,"3582","642"
"3433","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"07/19/2007","Inspection",0,1,0,2,4183,596,FALSE,-76.125443,43.063711,0.144545454545455,1.86636363636364,"798CSSL","291CSF"
"3434","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"01/15/2008","Inspection",0,5,0,1,4003,776,FALSE,-76.125443,43.063711,0.25,3.8,"291CSF","321CSF"
"3435","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"01/29/2009","Inspection",0,3,0,5,3623,1156,FALSE,-76.125443,43.063711,0.266666666666667,2.31666666666667,"291CSF","321CSF"
"3436","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"10/27/2009","Inspection",0,3,0,3,3352,1427,FALSE,-76.125443,43.063711,0.245026786079418,1.84205291784239,"798CSSL","291CSF"
"3437","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"02/01/2010","Inspection",0,2,0,3,3255,1524,FALSE,-76.125443,43.063711,0.566666666666667,3.01666666666667,"291CSF","2693"
"3438","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"10/19/2010","Inspection",0,2,0,2,2995,1784,FALSE,-76.125443,43.063711,0.246333975621901,1.84336010738488,"798CSSL","291CSF"
"3439","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"02/01/2011","Inspection",0,2,0,2,2890,1889,FALSE,-76.125443,43.063711,0.566666666666667,3.01666666666667,"291CSF","2693"
"3440","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"10/04/2011","Inspection",0,2,0,2,2645,2134,FALSE,-76.125443,43.063711,0.245026786079418,1.89538625117572,"798CSSL","291CSF"
"3441","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"01/10/2012","Inspection",1,2,0,2,2547,2232,FALSE,-76.125443,43.063711,0.0666666666666667,3.93333333333333,"291CSF","321CSF"
"3442","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"10/16/2012","Inspection",0,3,1,2,2267,2512,FALSE,-76.125443,43.063711,0.244193452746084,1.90621958450906,"798CSSL","291CSF"
"3443","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"01/29/2013","Inspection",1,4,0,3,2162,2617,FALSE,-76.125443,43.063711,0.266666666666667,2.31666666666667,"291CSF","321CSF"
"3444","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"02/04/2014","Inspection",1,1,1,4,1791,2988,FALSE,-76.125443,43.063711,0.557142857142857,3.00714285714286,"291CSF","2693"
"3445","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"10/30/2014","Inspection",0,1,1,1,1523,3256,FALSE,-76.125443,43.063711,0.23775405880669,1.9111438269333,"798CSSL","291CSF"
"3446","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"10/30/2015","Inspection",0,2,0,1,1158,3621,FALSE,-76.125443,43.063711,0.248360119412751,1.86871958450906,"798CSSL","291CSF"
"3447","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"03/18/2016","Inspection",0,2,0,2,1018,3761,TRUE,-76.125443,43.063711,0.191666666666667,2.39444444444444,"798CSSL","291CSF"
"3448","276CSF","Lincoln Junior High School","School K-12 Food Service",13203,"09/12/2016","Inspection",0,1,0,2,840,3939,TRUE,-76.125443,43.063711,0.23522311022311,1.77682317682318,"798CSSL","291CSF"
"3449","2776","Peter's Polar Parlor","Ice Cream Store",13219,"04/18/2006","Inspection",0,1,NA,NA,3941,0,FALSE,-76.23697,43.052892,0.557142857142857,4.59047619047619,"4622","1946"
"3450","2776","Peter's Polar Parlor","Ice Cream Store",13219,"04/30/2007","Inspection",0,3,0,1,3564,377,FALSE,-76.23697,43.052892,0.55,4.36785714285714,"4622","1946"
"3451","2776","Peter's Polar Parlor","Ice Cream Store",13219,"05/13/2008","Inspection",1,2,0,3,3185,756,FALSE,-76.23697,43.052892,0.645,4.595,"4622","1946"
"3452","2776","Peter's Polar Parlor","Ice Cream Store",13219,"05/18/2009","Inspection",0,2,1,2,2815,1126,FALSE,-76.23697,43.052892,0.603888888888889,4.32555555555556,"4622","1946"
"3453","2776","Peter's Polar Parlor","Ice Cream Store",13219,"05/14/2010","Inspection",1,0,0,2,2454,1487,FALSE,-76.23697,43.052892,0.645,4.595,"4622","1946"
"3454","2776","Peter's Polar Parlor","Ice Cream Store",13219,"05/11/2011","Inspection",0,1,1,0,2092,1849,FALSE,-76.23697,43.052892,0.645,4.595,"4622","1946"
"3455","2776","Peter's Polar Parlor","Ice Cream Store",13219,"04/16/2012","Inspection",0,1,0,1,1751,2190,FALSE,-76.23697,43.052892,0.557142857142857,4.59047619047619,"4622","1946"
"3456","2776","Peter's Polar Parlor","Ice Cream Store",13219,"04/23/2013","Inspection",0,5,0,1,1379,2562,FALSE,-76.23697,43.052892,0.483333333333333,4.36785714285714,"4622","1946"
"3457","2776","Peter's Polar Parlor","Ice Cream Store",13219,"04/28/2014","Inspection",1,1,0,5,1009,2932,FALSE,-76.23697,43.052892,0.55,4.36785714285714,"4622","1946"
"3458","2776","Peter's Polar Parlor","Ice Cream Store",13219,"06/04/2015","Inspection",0,1,1,1,607,3334,FALSE,-76.23697,43.052892,0.579437229437229,4.3312987012987,"4622","1946"
"3459","2776","Peter's Polar Parlor","Ice Cream Store",13219,"04/20/2016","Inspection",0,1,0,1,286,3655,TRUE,-76.23697,43.052892,0.504761904761905,4.37142857142857,"4622","1946"
"3460","2777","Chorong House","Restaurant",13210,"03/29/2006","Inspection",1,2,NA,NA,3961,0,FALSE,-76.13377,43.048498,1.12666666666667,2.97333333333333,"5165","1866"
"3461","2777","Chorong House","Restaurant",13210,"04/10/2006","Inspection",0,1,1,2,3949,12,FALSE,-76.13377,43.048498,1.03333333333333,2.36666666666667,"5165","1866"
"3462","2777","Chorong House","Restaurant",13210,"09/17/2007","Inspection",1,3,0,1,3424,537,FALSE,-76.13377,43.048498,0.944383394383394,2.67448107448107,"5165","1866"
"3463","2777","Chorong House","Restaurant",13210,"05/14/2008","Inspection",0,3,1,3,3184,777,FALSE,-76.13377,43.048498,1.57142857142857,2.40714285714286,"5165","1866"
"3464","2777","Chorong House","Restaurant",13210,"10/08/2009","Inspection",0,3,0,3,2672,1289,FALSE,-76.13377,43.048498,0.914383394383394,2.8367032967033,"5165","1866"
"3465","2777","Chorong House","Restaurant",13210,"08/16/2010","Inspection",1,4,0,3,2360,1601,FALSE,-76.13377,43.048498,0.91978021978022,2.51813186813187,"5165","1866"
"3466","2777","Chorong House","Restaurant",13210,"06/29/2011","Inspection",0,7,1,4,2043,1918,FALSE,-76.13377,43.048498,1.16385281385281,2.22229437229437,"5165","1866"
"3467","2777","Chorong House","Restaurant",13210,"02/13/2012","Inspection",1,3,0,7,1814,2147,FALSE,-76.13377,43.048498,1.23333333333333,4.8,"5165","1866"
"3468","2777","Chorong House","Restaurant",13210,"10/01/2012","Inspection",1,4,1,3,1583,2378,FALSE,-76.13377,43.048498,0.914383394383394,2.8367032967033,"5165","1866"
"3469","2777","Chorong House","Restaurant",13210,"04/17/2013","Inspection",0,2,1,4,1385,2576,FALSE,-76.13377,43.048498,1.33809523809524,3.09047619047619,"5165","1866"
"3470","2777","Chorong House","Restaurant",13210,"04/03/2014","Inspection",3,13,0,2,1034,2927,FALSE,-76.13377,43.048498,1.12666666666667,2.97333333333333,"5165","1866"
"3471","2777","Chorong House","Restaurant",13210,"04/29/2014","Inspection",0,2,3,13,1008,2953,FALSE,-76.13377,43.048498,1.27142857142857,2.92380952380952,"5165","1866"
"3472","2777","Chorong House","Restaurant",13210,"04/07/2015","Inspection",1,3,0,2,665,3296,FALSE,-76.13377,43.048498,1.09333333333333,3.10666666666667,"5165","1866"
"3473","2777","Chorong House","Restaurant",13210,"01/20/2016","Inspection",1,4,1,3,377,3584,TRUE,-76.13377,43.048498,1.2,3.7,"4446","2414"
"3474","2777","Chorong House","Restaurant",13210,"10/03/2016","Inspection",2,5,1,4,120,3841,TRUE,-76.13377,43.048498,0.914383394383394,2.8367032967033,"5165","1866"
"3475","2788","Unity of Syracuse","Food Service Establishment",13207,"11/06/2006","Inspection",0,4,NA,NA,3739,0,FALSE,-76.150762,43.001787,0.985826687931951,4.57199362041467,"1294","1027"
"3476","2788","Unity of Syracuse","Food Service Establishment",13207,"10/31/2007","Inspection",0,1,0,4,3380,359,FALSE,-76.150762,43.001787,0.985826687931951,4.57199362041467,"1294","1027"
"3477","2788","Unity of Syracuse","Food Service Establishment",13207,"05/07/2008","Inspection",0,2,0,1,3191,548,FALSE,-76.150762,43.001787,0.965555555555556,4.775,"1294","1027"
"3478","2788","Unity of Syracuse","Food Service Establishment",13207,"09/03/2009","Inspection",0,1,0,2,2707,1032,FALSE,-76.150762,43.001787,0.954343434343434,4.48080808080808,"1294","1027"
"3479","2788","Unity of Syracuse","Food Service Establishment",13207,"12/14/2010","Inspection",0,1,0,1,2240,1499,FALSE,-76.150762,43.001787,0.957747515642252,4.60161023187339,"1294","1027"
"3480","2788","Unity of Syracuse","Food Service Establishment",13207,"09/27/2011","Inspection",0,1,0,1,1953,1786,FALSE,-76.150762,43.001787,1.04613099318982,4.53516157045569,"1294","1027"
"3481","2788","Unity of Syracuse","Food Service Establishment",13207,"09/14/2012","Inspection",1,0,0,1,1600,2139,FALSE,-76.150762,43.001787,1.06802641802642,4.58074980574981,"1294","1027"
"3482","2788","Unity of Syracuse","Food Service Establishment",13207,"06/10/2013","Inspection",0,1,1,0,1331,2408,FALSE,-76.150762,43.001787,0.97,4.69,"1294","1027"
"3483","2788","Unity of Syracuse","Food Service Establishment",13207,"11/05/2014","Inspection",0,3,0,1,818,2921,FALSE,-76.150762,43.001787,0.985826687931951,4.57199362041467,"1294","1027"
"3484","2788","Unity of Syracuse","Food Service Establishment",13207,"11/20/2015","Inspection",0,2,0,3,438,3301,FALSE,-76.150762,43.001787,0.990835586991193,4.71318771236391,"1294","1027"
"3485","2788","Unity of Syracuse","Food Service Establishment",13207,"09/07/2016","Inspection",0,1,0,2,146,3593,TRUE,-76.150762,43.001787,1.0274494949495,4.59876262626263,"1294","1027"
"3486","2798","Catering at the Zoo","Catering Operation",13204,"05/10/2007","Inspection",2,4,NA,NA,3554,0,FALSE,-76.176611,43.044971,0.196666666666667,2.72571428571429,"2589","52"
"3487","2798","Catering at the Zoo","Catering Operation",13204,"04/11/2008","Inspection",1,2,2,4,3217,337,FALSE,-76.176611,43.044971,0.19,2.71333333333333,"2589","52"
"3488","2798","Catering at the Zoo","Catering Operation",13204,"04/22/2009","Inspection",0,3,1,2,2841,713,FALSE,-76.176611,43.044971,0.19,2.70333333333333,"2589","52"
"3489","2798","Catering at the Zoo","Catering Operation",13204,"08/30/2010","Inspection",0,2,0,3,2346,1208,FALSE,-76.176611,43.044971,0.345833333333333,2.73333333333333,"2589","52"
"3490","2798","Catering at the Zoo","Catering Operation",13204,"08/30/2011","Inspection",0,3,0,2,1981,1573,FALSE,-76.176611,43.044971,0.345833333333333,2.73333333333333,"2589","52"
"3491","2798","Catering at the Zoo","Catering Operation",13204,"08/16/2012","Inspection",1,1,0,3,1629,1925,FALSE,-76.176611,43.044971,0.359480519480519,2.69991341991342,"2589","52"
"3492","2798","Catering at the Zoo","Catering Operation",13204,"04/09/2013","Inspection",0,4,1,1,1393,2161,FALSE,-76.176611,43.044971,0.09,2.6,"2589","52"
"3493","2798","Catering at the Zoo","Catering Operation",13204,"04/30/2014","Inspection",1,2,0,4,1007,2547,FALSE,-76.176611,43.044971,0.216363636363636,2.79454545454545,"2589","52"
"3494","2798","Catering at the Zoo","Catering Operation",13204,"10/05/2015","Inspection",0,4,1,2,484,3070,FALSE,-76.176611,43.044971,0.239515455304929,2.55050125313283,"2589","52"
"3495","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"02/03/2006","Inspection",1,6,NA,NA,4015,0,FALSE,-76.148967,43.031697,0.2,1.65,"4929","1118CSF"
"3496","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"11/03/2006","Inspection",0,2,1,6,3742,273,FALSE,-76.148967,43.031697,0.198095238095238,1.22761904761905,"4578","4929"
"3497","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"04/11/2007","Inspection",2,9,0,2,3583,432,FALSE,-76.148967,43.031697,0.644444444444444,2.54444444444444,"4929","1118CSF"
"3498","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"04/23/2007","Inspection",0,2,2,9,3571,444,FALSE,-76.148967,43.031697,0.06,1.52,"4929","1118CSF"
"3499","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"01/07/2008","Inspection",3,5,0,2,3312,703,FALSE,-76.148967,43.031697,0.8,2.4,"1377","708"
"3500","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"08/11/2008","Inspection",2,8,3,5,3095,920,FALSE,-76.148967,43.031697,0.151904761904762,1.14380952380952,"4929","1118CSF"
"3501","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"09/04/2008","Inspection",1,2,2,8,3071,944,FALSE,-76.148967,43.031697,0.102380952380952,1.14857142857143,"4578","4929"
"3502","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"01/29/2009","Inspection",1,5,1,2,2924,1091,FALSE,-76.148967,43.031697,0.2,1.65,"1118CSF","228CSF"
"3503","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"02/03/2010","Inspection",1,3,1,5,2554,1461,FALSE,-76.148967,43.031697,0.2,1.65,"4929","1118CSF"
"3504","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"11/17/2011","Inspection",1,5,1,3,1902,2113,FALSE,-76.148967,43.031697,0.193650793650794,1.2231746031746,"4578","4929"
"3505","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"05/17/2012","Inspection",0,7,1,5,1720,2295,FALSE,-76.148967,43.031697,0.190909090909091,1.33779220779221,"4929","1118CSF"
"3506","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"09/27/2012","Inspection",2,7,0,7,1587,2428,FALSE,-76.148967,43.031697,0.152380952380952,1.29857142857143,"4578","4929"
"3507","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"10/15/2012","Inspection",0,1,2,7,1569,2446,FALSE,-76.148967,43.031697,0.141098901098901,1.29164835164835,"4578","4929"
"3508","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"03/05/2013","Inspection",0,6,0,1,1428,2587,FALSE,-76.148967,43.031697,0.2,1.86666666666667,"4929","1118CSF"
"3509","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"12/10/2013","Inspection",0,3,0,6,1148,2867,FALSE,-76.148967,43.031697,0.2,1.22952380952381,"4578","4929"
"3510","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"10/01/2014","Inspection",1,3,0,3,853,3162,FALSE,-76.148967,43.031697,0.152380952380952,1.29857142857143,"4578","4929"
"3511","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"08/05/2015","Inspection",2,5,1,3,545,3470,FALSE,-76.148967,43.031697,0.15,1.18666666666667,"4929","1118CSF"
"3512","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"08/24/2015","Inspection",0,3,2,5,526,3489,FALSE,-76.148967,43.031697,0.102380952380952,1.14857142857143,"4578","4929"
"3513","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"09/20/2016","Inspection",3,5,0,3,133,3882,TRUE,-76.148967,43.031697,0.169047619047619,1.2152380952381,"4578","4929"
"3514","2800","Syracuse Teen Challenge","Food Service Establishment",13205,"10/05/2016","Inspection",1,4,3,5,118,3897,TRUE,-76.148967,43.031697,0.151098901098901,1.32164835164835,"4578","4929"
"3515","281CSF","Living Word Academy","School K-12 Food Service",13206,"05/03/2006","Inspection",0,1,NA,NA,4260,0,FALSE,-76.098325,43.08404,0.85,4.94722222222222,"1188CSF","1878"
"3516","281CSF","Living Word Academy","School K-12 Food Service",13206,"05/16/2007","Inspection",1,1,0,1,3882,378,FALSE,-76.098325,43.08404,0.840909090909091,4.75858585858586,"1188CSF","1878"
"3517","281CSF","Living Word Academy","School K-12 Food Service",13206,"12/18/2007","Inspection",0,1,1,1,3666,594,FALSE,-76.098325,43.08404,0.797142857142857,5.04095238095238,"1188CSF","1878"
"3518","281CSF","Living Word Academy","School K-12 Food Service",13206,"02/26/2008","Inspection",0,1,0,1,3596,664,FALSE,-76.098325,43.08404,0.531428571428571,3.71428571428571,"1188CSF","1878"
"3519","281CSF","Living Word Academy","School K-12 Food Service",13206,"10/20/2008","Inspection",0,2,0,1,3359,901,FALSE,-76.098325,43.08404,0.816849816849817,5.04102564102564,"1188CSF","1878"
"3520","281CSF","Living Word Academy","School K-12 Food Service",13206,"02/05/2009","Inspection",0,2,0,2,3251,1009,FALSE,-76.098325,43.08404,0.733333333333333,4.45333333333333,"1188CSF","1878"
"3521","281CSF","Living Word Academy","School K-12 Food Service",13206,"09/16/2009","Inspection",0,2,0,2,3028,1232,FALSE,-76.098325,43.08404,0.831135531135531,5.07948717948718,"1188CSF","1878"
"3522","281CSF","Living Word Academy","School K-12 Food Service",13206,"01/20/2010","Inspection",1,1,0,2,2902,1358,FALSE,-76.098325,43.08404,1,4.73333333333333,"1188CSF","1878"
"3523","281CSF","Living Word Academy","School K-12 Food Service",13206,"10/20/2010","Inspection",0,3,1,1,2629,1631,FALSE,-76.098325,43.08404,0.816849816849817,5.04102564102564,"1188CSF","1878"
"3524","281CSF","Living Word Academy","School K-12 Food Service",13206,"01/05/2011","Inspection",0,3,0,3,2552,1708,FALSE,-76.098325,43.08404,0.3,2.6,"205CSF","642"
"3525","281CSF","Living Word Academy","School K-12 Food Service",13206,"10/17/2011","Inspection",0,1,0,3,2267,1993,FALSE,-76.098325,43.08404,0.816849816849817,5.04102564102564,"1188CSF","1878"
"3526","281CSF","Living Word Academy","School K-12 Food Service",13206,"02/09/2012","Inspection",0,1,0,1,2152,2108,FALSE,-76.098325,43.08404,0.733333333333333,4.51333333333333,"1188CSF","1878"
"3527","281CSF","Living Word Academy","School K-12 Food Service",13206,"03/18/2013","Inspection",0,2,0,1,1749,2511,FALSE,-76.098325,43.08404,0.521428571428571,4.60238095238095,"1188CSF","1878"
"3528","281CSF","Living Word Academy","School K-12 Food Service",13206,"02/12/2014","Inspection",0,2,0,2,1418,2842,FALSE,-76.098325,43.08404,0.75,4.39666666666667,"1188CSF","1878"
"3529","281CSF","Living Word Academy","School K-12 Food Service",13206,"10/02/2014","Inspection",0,3,0,2,1186,3074,FALSE,-76.098325,43.08404,0.816849816849817,5.04871794871795,"1188CSF","1878"
"3530","281CSF","Living Word Academy","School K-12 Food Service",13206,"03/02/2015","Inspection",0,1,0,3,1035,3225,FALSE,-76.098325,43.08404,0.491428571428571,3.81428571428571,"1188CSF","1878"
"3531","281CSF","Living Word Academy","School K-12 Food Service",13206,"11/05/2015","Inspection",0,2,0,1,787,3473,FALSE,-76.098325,43.08404,0.813591671486408,5.0401966454598,"1188CSF","1878"
"3532","281CSF","Living Word Academy","School K-12 Food Service",13206,"03/18/2016","Inspection",0,2,0,2,653,3607,TRUE,-76.098325,43.08404,0.521428571428571,4.60238095238095,"1188CSF","1878"
"3533","283CSF","Lyncourt School","School K-12 Food Service",13208,"10/28/2005","Inspection",0,1,NA,NA,4812,0,FALSE,-76.131989,43.083964,0.462445887445887,3.58376623376623,"2327","4328"
"3534","283CSF","Lyncourt School","School K-12 Food Service",13208,"03/21/2006","Inspection",0,1,0,1,4668,144,FALSE,-76.131989,43.083964,0.588571428571429,4.21619047619048,"642","4395"
"3535","283CSF","Lyncourt School","School K-12 Food Service",13208,"03/27/2006","Inspection",0,1,0,1,4662,150,FALSE,-76.131989,43.083964,0.636071428571429,4.37035714285714,"642","4395"
"3536","283CSF","Lyncourt School","School K-12 Food Service",13208,"01/09/2007","Inspection",0,1,0,1,4374,438,FALSE,-76.131989,43.083964,1.1,4.4,"642","3982"
"3537","283CSF","Lyncourt School","School K-12 Food Service",13208,"09/13/2007","Inspection",0,1,0,1,4127,685,FALSE,-76.131989,43.083964,0.436507936507937,3.48349206349206,"2327","4328"
"3538","283CSF","Lyncourt School","School K-12 Food Service",13208,"01/08/2008","Inspection",0,2,0,1,4010,802,FALSE,-76.131989,43.083964,0.9,3.8,"642","3982"
"3539","283CSF","Lyncourt School","School K-12 Food Service",13208,"09/04/2008","Inspection",0,1,0,2,3770,1042,FALSE,-76.131989,43.083964,0.422222222222222,3.53111111111111,"2327","4328"
"3540","283CSF","Lyncourt School","School K-12 Food Service",13208,"03/06/2009","Inspection",0,1,0,1,3587,1225,FALSE,-76.131989,43.083964,0.606666666666667,4.26666666666667,"642","4395"
"3541","283CSF","Lyncourt School","School K-12 Food Service",13208,"10/01/2009","Inspection",0,2,0,1,3378,1434,FALSE,-76.131989,43.083964,0.437922077922078,3.49662337662338,"2327","4328"
"3542","283CSF","Lyncourt School","School K-12 Food Service",13208,"01/05/2010","Inspection",0,1,0,2,3282,1530,FALSE,-76.131989,43.083964,0.3,2.2,"642","321CSF"
"3543","283CSF","Lyncourt School","School K-12 Food Service",13208,"10/27/2010","Inspection",0,1,0,1,2987,1825,FALSE,-76.131989,43.083964,0.462445887445887,3.58376623376623,"2327","4328"
"3544","283CSF","Lyncourt School","School K-12 Food Service",13208,"02/14/2011","Inspection",0,1,0,1,2877,1935,FALSE,-76.131989,43.083964,0.470454545454545,3.72045454545455,"642","4395"
"3545","283CSF","Lyncourt School","School K-12 Food Service",13208,"10/20/2011","Inspection",0,1,0,1,2629,2183,FALSE,-76.131989,43.083964,0.448809523809524,3.57922077922078,"2327","4328"
"3546","283CSF","Lyncourt School","School K-12 Food Service",13208,"01/19/2012","Inspection",0,1,0,1,2538,2274,FALSE,-76.131989,43.083964,1.01666666666667,4.98333333333333,"642","4142"
"3547","283CSF","Lyncourt School","School K-12 Food Service",13208,"09/19/2012","Inspection",0,1,0,1,2294,2518,FALSE,-76.131989,43.083964,0.436507936507937,3.48349206349206,"2327","4328"
"3548","283CSF","Lyncourt School","School K-12 Food Service",13208,"01/09/2013","Inspection",0,1,0,1,2182,2630,FALSE,-76.131989,43.083964,1.1,4.4,"642","3982"
"3549","283CSF","Lyncourt School","School K-12 Food Service",13208,"09/10/2013","Inspection",0,1,0,1,1938,2874,FALSE,-76.131989,43.083964,0.446031746031746,3.50730158730159,"2327","4328"
"3550","283CSF","Lyncourt School","School K-12 Food Service",13208,"01/13/2014","Inspection",0,1,0,1,1813,2999,FALSE,-76.131989,43.083964,1.16666666666667,5.13333333333333,"642","4142"
"3551","283CSF","Lyncourt School","School K-12 Food Service",13208,"09/17/2014","Inspection",0,1,0,1,1566,3246,FALSE,-76.131989,43.083964,0.436507936507937,3.48349206349206,"2327","4328"
"3552","283CSF","Lyncourt School","School K-12 Food Service",13208,"01/26/2015","Inspection",0,1,0,1,1435,3377,FALSE,-76.131989,43.083964,0.514285714285714,3.77142857142857,"642","4395"
"3553","283CSF","Lyncourt School","School K-12 Food Service",13208,"09/30/2015","Inspection",0,1,0,1,1188,3624,FALSE,-76.131989,43.083964,0.437922077922078,3.49662337662338,"2327","4328"
"3554","283CSF","Lyncourt School","School K-12 Food Service",13208,"03/10/2016","Inspection",0,1,0,1,1026,3786,TRUE,-76.131989,43.083964,0.606666666666667,4.26666666666667,"642","4395"
"3555","283CSF","Lyncourt School","School K-12 Food Service",13208,"09/27/2016","Inspection",0,1,0,1,825,3987,TRUE,-76.131989,43.083964,0.454285714285714,3.48571428571429,"2327","4328"
"3556","2842","Subway","Restaurant",13290,"02/03/2006","Inspection",0,5,NA,NA,4015,0,FALSE,-76.169787,43.070304,1.12666666666667,4.61333333333333,"858","882"
"3557","2842","Subway","Restaurant",13290,"03/13/2007","Inspection",0,2,0,5,3612,403,FALSE,-76.169787,43.070304,1.01666666666667,4.21666666666667,"858","882"
"3558","2842","Subway","Restaurant",13290,"12/12/2007","Inspection",0,3,0,2,3338,677,FALSE,-76.169787,43.070304,0.833068783068783,3.94751322751323,"858","882"
"3559","2842","Subway","Restaurant",13290,"08/07/2008","Inspection",1,3,0,3,3099,916,FALSE,-76.169787,43.070304,1.005,4.55613636363636,"858","882"
"3560","2842","Subway","Restaurant",13290,"07/29/2009","Inspection",1,4,1,3,2743,1272,FALSE,-76.169787,43.070304,0.966349206349206,4.48744588744589,"858","882"
"3561","2842","Subway","Restaurant",13290,"06/10/2010","Inspection",0,2,1,4,2427,1588,FALSE,-76.169787,43.070304,0.885945165945166,4.12744588744589,"858","882"
"3562","2842","Subway","Restaurant",13290,"02/03/2011","Inspection",0,5,0,2,2189,1826,FALSE,-76.169787,43.070304,1.12666666666667,4.61333333333333,"858","882"
"3563","2842","Subway","Restaurant",13290,"01/23/2012","Inspection",0,4,0,5,1835,2180,FALSE,-76.169787,43.070304,1.3,4.76666666666667,"858","882"
"3564","2842","Subway","Restaurant",13290,"11/30/2012","Inspection",1,5,0,4,1523,2492,FALSE,-76.169787,43.070304,0.822542467279309,3.9301448064606,"858","882"
"3565","2842","Subway","Restaurant",13290,"08/08/2013","Inspection",0,2,1,5,1272,2743,FALSE,-76.169787,43.070304,1.005,4.55613636363636,"858","882"
"3566","2842","Subway","Restaurant",13290,"10/15/2014","Inspection",0,5,0,2,839,3176,FALSE,-76.169787,43.070304,0.83688594014681,4.0130717108978,"858","882"
"3567","2842","Subway","Restaurant",13290,"11/03/2014","Inspection",0,2,0,5,820,3195,FALSE,-76.169787,43.070304,0.862802393684747,4.05159472880061,"858","882"
"3568","2842","Subway","Restaurant",13290,"06/09/2015","Inspection",0,1,0,2,602,3413,FALSE,-76.169787,43.070304,0.885945165945166,4.12744588744589,"858","882"
"3569","2842","Subway","Restaurant",13290,"04/13/2016","Inspection",0,2,0,1,293,3722,TRUE,-76.169787,43.070304,0.944444444444444,4.18333333333333,"858","882"
"3570","2860","Nick's Tomato Pie","Restaurant",13202,"11/29/2006","Inspection",1,6,NA,NA,3716,0,FALSE,-76.154621,43.047913,0.691904761904762,4.15698412698413,"4046","3328"
"3571","2860","Nick's Tomato Pie","Restaurant",13202,"07/17/2007","Inspection",1,6,1,6,3486,230,FALSE,-76.154621,43.047913,0.666666666666667,4.52063492063492,"4046","3328"
"3572","2860","Nick's Tomato Pie","Restaurant",13202,"03/27/2008","Inspection",2,10,1,6,3232,484,FALSE,-76.154621,43.047913,0.833333333333333,4.5,"4046","3605"
"3573","2860","Nick's Tomato Pie","Restaurant",13202,"04/10/2008","Inspection",0,3,2,10,3218,498,FALSE,-76.154621,43.047913,0.838461538461538,4.60384615384615,"4046","3605"
"3574","2860","Nick's Tomato Pie","Restaurant",13202,"04/14/2009","Inspection",0,5,0,3,2849,867,FALSE,-76.154621,43.047913,1.13846153846154,5.20384615384615,"4046","3605"
"3575","2860","Nick's Tomato Pie","Restaurant",13202,"05/07/2010","Inspection",0,9,0,5,2461,1255,FALSE,-76.154621,43.047913,0.82,4.26,"4046","3328"
"3576","2860","Nick's Tomato Pie","Restaurant",13202,"05/19/2010","Inspection",0,4,0,9,2449,1267,FALSE,-76.154621,43.047913,0.726785714285714,4.59107142857143,"4046","3328"
"3577","2860","Nick's Tomato Pie","Restaurant",13202,"08/29/2011","Inspection",0,5,0,4,1982,1734,FALSE,-76.154621,43.047913,0.740952380952381,4.42634920634921,"4046","3328"
